Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Year,Month,Day_Perc_Change,Trend,SMA_21,SMA_34,SMA_14,SD_14,upper_band,lower_band
2017-10-18,INFY,EQ,930.5,928.9,930.0,922.95,925.0,924.35,926.7,3615926,3350868643.1,78889,2866352,79.27,2017,10,-0.6609349811929066,Slight negative,913.8519047619051,907.842058823529,918.9649999999999,14.696363626630196,948.3577272532604,889.5722727467395
2017-10-19,INFY,EQ,924.35,930.0,932.0,925.2,927.75,926.95,927.39,545717,506094102.55,13886,379479,69.54,2017,10,0.28127873640937384,Slight or No change,914.6252380952383,908.1541176470585,921.0849999999999,13.485217975477418,948.0554359509548,894.114564049045
2017-10-23,INFY,EQ,926.95,930.0,942.0,928.1,940.95,939.5,936.18,4577048,4284920339.6,105211,3700749,80.85,2017,10,1.3539025837423724,Positive,915.8257142857144,908.6426470588232,923.7185714285714,12.46741281972997,948.6533970680314,898.7837457891114
2017-10-24,INFY,EQ,939.5,946.0,946.65,921.6,924.35,926.5,933.61,7264664,6782341418.05,117978,5282209,72.71,2017,10,-1.3837147418839792,Negative,916.9028571428573,909.5097058823526,925.715,11.557884920959305,948.8307698419186,902.5992301580815
2017-10-25,INFY,EQ,926.5,919.0,944.7,915.25,934.25,935.3,934.05,6992067,6530973259.65,176833,4211146,60.23,2017,10,0.9498111171073907,Slight positive,918.6519047619049,910.4811764705878,928.0664285714286,9.29947112403694,946.6653708195024,909.4674863233547
2017-10-26,INFY,EQ,935.3,942.0,951.8,940.1,948.55,947.35,946.46,16829629,15928597285.6,144857,13667670,81.21,2017,10,1.288356677002045,Positive,921.134761904762,912.0126470588231,931.1864285714285,7.268903850429986,945.7242362722884,916.6486208705685
2017-10-27,INFY,EQ,947.35,955.0,957.7,944.0,947.0,946.35,948.86,4262478,4044495152.2,108092,3305472,77.55,2017,10,-0.10555760806459924,Slight or No change,923.454761904762,913.5661764705878,933.4957142857141,7.389001925194733,948.2737181361036,918.7177104353246
2017-10-30,INFY,EQ,946.35,954.65,954.65,941.05,943.9,944.1,946.96,6484163,6140238516.45,120848,5395557,83.21,2017,10,-0.2377555872563053,Slight or No change,925.667619047619,915.2982352941171,935.1557142857142,7.630452869194117,950.4166200241025,919.894808547326
2017-10-31,INFY,EQ,944.1,925.0,930.0,920.0,922.0,921.85,924.74,4977494,4602897345.35,68301,3547519,71.27,2017,10,-2.3567418705645604,Negative,926.954761904762,916.587352941176,934.39,8.119755585558737,950.6295111711174,918.1504888288825
2017-11-01,INFY,EQ,921.85,925.0,929.4,923.3,926.0,927.05,925.92,2816567,2607904113.05,59211,2042973,72.53,2017,11,0.5640830937788001,Slight positive,928.2219047619047,917.8797058823525,933.9364285714285,8.41912621735284,950.7746810061342,917.0981761367227
2017-11-02,INFY,EQ,927.05,923.05,926.0,920.0,923.1,922.9,923.13,2343069,2162955678.45,81286,1802504,76.93,2017,11,-0.4476565449544223,Slight or No change,929.0538095238096,919.0379411764702,933.8299999999998,8.554289971883033,950.9385799437658,916.7214200562338
2017-11-03,INFY,EQ,922.9,917.0,929.9,916.95,926.8,926.65,926.37,1849543,1713353952.7,51904,1193264,64.52,2017,11,0.4063278795102488,Slight or No change,930.2557142857142,920.0658823529408,933.5921428571427,8.722601216265929,951.0373452896745,916.1469404246109
2017-11-06,INFY,EQ,926.65,923.15,935.0,922.65,928.8,928.7,927.57,2533267,2349782381.05,69707,2018399,79.68,2017,11,0.22122700048563534,Slight or No change,931.4361904761905,920.7341176470585,932.8607142857142,8.77090949085017,950.4025332674145,915.3188953040138
2017-11-07,INFY,EQ,928.7,926.25,960.0,925.85,955.35,955.5,951.18,6721410,6393285438.65,145532,4037210,60.06,2017,11,2.885754280176589,Positive,933.0861904761905,921.862058823529,934.2228571428569,10.035060406525652,954.2929779559082,914.1527363298056
2017-11-08,INFY,EQ,955.5,960.25,961.85,947.5,951.95,952.3,955.2,2684997,2564719195.45,88636,1805469,67.24,2017,11,-0.33490319204605434,Slight or No change,934.5852380952381,923.1576470588232,936.2585714285713,11.213182391303537,958.6849362111783,913.8322066459642
2017-11-09,INFY,EQ,952.3,953.0,963.0,948.25,954.0,954.5,954.92,2361616,2255155223.5,67747,1533245,64.92,2017,11,0.2310196366691164,Slight or No change,935.5119047619048,924.4502941176465,938.2249999999998,11.92935148795003,962.0837029758999,914.3662970240997
2017-11-10,INFY,EQ,954.5,958.8,964.35,950.0,963.5,962.05,959.46,3294714,3161144505.05,63848,2512523,76.26,2017,11,0.7909900471450904,Slight positive,936.8066666666666,925.8758823529406,939.8878571428569,13.179396611944076,966.246650366745,913.5290639189687
2017-11-13,INFY,EQ,962.05,962.05,969.4,949.35,952.55,951.95,958.24,2510608,2405762223.4,58964,1661218,66.17,2017,11,-1.0498414843303272,Negative,938.4076190476192,927.667647058823,941.6471428571425,13.90105941096684,969.4492616790762,913.8450240352088
2017-11-14,INFY,EQ,951.95,951.95,954.85,943.25,949.1,949.1,948.44,2866855,2719052888.0,74967,2228100,77.72,2017,11,-0.29938547192605025,Slight or No change,939.3,929.2594117647053,942.6749999999998,13.82792144678432,970.3308428935685,915.0191571064312
2017-11-15,INFY,EQ,949.1,945.15,953.5,944.5,950.75,951.8,950.67,3511758,3338522493.9,98311,2786780,79.36,2017,11,0.28448003371615016,Slight or No change,939.9123809523808,930.7455882352936,942.975714285714,13.961695243268636,970.8991047722513,915.0523237991767
2017-11-16,INFY,EQ,951.8,951.8,995.9,948.5,989.95,988.4,978.58,7843751,7675734064.95,224690,4903542,62.52,2017,11,3.845345660853128,Among top gainers,942.1252380952379,933.0423529411759,945.0985714285711,16.879721952294947,978.858015333161,911.3391275239811
2017-11-17,INFY,EQ,988.4,985.5,985.5,965.15,965.5,970.95,974.04,4028835,3924263396.45,178425,2591711,64.33,2017,11,-1.7654795629299835,Negative,944.3795238095237,935.287352941176,947.0328571428569,18.5758032970809,984.1844637370186,909.8812505486951
2017-11-20,INFY,EQ,970.95,969.0,971.0,957.25,960.95,960.55,961.63,2830595,2721971565.8,66198,1831803,64.71,2017,11,-1.0711159174004892,Negative,946.01,937.1202941176465,949.6678571428567,17.769217193514788,985.2062915298864,914.1294227558271
2017-11-21,INFY,EQ,960.55,961.3,971.5,960.05,965.5,966.25,966.87,2682328,2593469144.45,74479,1805267,67.3,2017,11,0.5934100255062358,Slight positive,947.4714285714284,938.9205882352936,952.5928571428568,16.908942298981913,986.4107417408206,918.774972544893
2017-11-22,INFY,EQ,966.25,966.6,971.05,963.3,965.3,966.3,966.54,3042460,2940669552.8,57418,2449238,80.5,2017,11,0.005174644243211013,Slight or No change,949.0395238095238,940.8444117647053,955.6935714285712,14.958201047298354,985.6099735231679,925.7771693339745
2017-11-23,INFY,EQ,966.3,971.5,994.45,969.0,991.15,991.25,984.7,5947309,5856291707.6,141525,3359566,56.49,2017,11,2.582013867328992,Positive,951.4514285714286,943.2538235294113,959.8599999999998,14.269910247142628,988.399820494285,931.3201795057146
2017-11-24,INFY,EQ,991.25,990.9,1019.3,990.2,1008.0,1009.55,1010.09,9309956,9403912991.65,180427,5767868,61.95,2017,11,1.8461538461538307,Positive,954.4814285714286,946.0055882352935,965.7542857142855,16.735974019267363,999.2262337528202,932.2823376757508
2017-11-27,INFY,EQ,1009.55,1006.7,1006.7,993.3,996.55,998.75,997.92,3008865,3002607597.65,75428,1732581,57.58,2017,11,-1.0697835669357558,Negative,956.817619047619,948.18794117647,969.0928571428569,18.202673695649572,1005.4982045341561,932.6875097515577
2017-11-28,INFY,EQ,998.75,994.4,999.9,981.3,982.15,984.7,988.73,2308434,2282406445.85,61722,1311641,56.82,2017,11,-1.4067584480600748,Negative,958.8066666666666,949.7547058823524,971.4878571428569,18.43843568309205,1008.364728509041,934.6109857766728
2017-11-29,INFY,EQ,984.7,987.65,991.95,980.3,983.5,982.7,984.37,1919035,1889032575.75,50324,896450,46.71,2017,11,-0.2031075454453135,Slight or No change,961.6461904761903,951.2870588235289,973.5914285714283,18.079296215514372,1009.7500210024571,937.4328361403996
2017-11-30,INFY,EQ,982.7,989.45,989.45,968.35,972.5,976.1,978.17,8633472,8445010644.15,126288,5893906,68.27,2017,11,-0.6716190088531637,Slight negative,964.1342857142855,952.862058823529,974.927857142857,17.64054297898358,1010.2089431008242,939.6467711848898
2017-12-01,INFY,EQ,976.1,979.4,983.2,957.05,960.0,958.8,966.26,2042500,1973590610.45,49881,1012750,49.58,2017,12,-1.77235938940683,Negative,966.1880952380949,953.937352941176,975.5007142857141,17.181176401149973,1009.8630670880141,941.1383614834142
2017-12-04,INFY,EQ,958.8,980.0,996.8,968.55,984.4,985.35,985.73,8905803,8778677870.85,150296,3727405,41.85,2017,12,2.7690863579474367,Positive,969.0147619047616,955.3467647058818,978.1642857142855,15.468424769029465,1009.1011352523444,947.2274361762265
2017-12-05,INFY,EQ,985.35,985.35,1003.0,979.0,984.3,984.35,990.92,4988369,4943095295.6,106371,2190959,43.92,2017,12,-0.10148678134672684,Slight or No change,972.0314285714283,957.0764705882348,981.0392857142855,13.591829822067583,1008.2229453584207,953.8556260701503
2017-12-06,INFY,EQ,984.35,985.0,994.1,984.0,987.8,990.3,989.37,3745047,3705251090.15,121883,2367807,63.23,2017,12,0.6044597958043241,Slight positive,973.8499999999996,958.9197058823526,981.8099999999998,13.746687992719858,1009.3033759854395,954.3166240145601
2017-12-07,INFY,EQ,990.3,989.0,1002.9,985.6,999.85,999.8,995.95,3774772,3759492031.7,106502,2442675,64.71,2017,12,0.9593052610320064,Slight positive,975.7904761904758,960.9361764705878,983.375,14.03815172471471,1011.4513034494295,955.2986965505705
2017-12-08,INFY,EQ,999.8,1001.0,1007.0,995.0,999.4,1001.85,1002.25,2991622,2998343941.1,109714,2139664,71.52,2017,12,0.2050410082016452,Slight or No change,978.0442857142854,962.8794117647055,986.2764285714286,13.380441298425648,1013.0373111682799,959.5155459745773
2017-12-11,INFY,EQ,1001.85,994.95,1006.9,993.95,1005.4,1005.3,1000.75,2569549,2571485667.2,64951,1914506,74.51,2017,12,0.3443629285821093,Slight or No change,980.0104761904759,964.8541176470584,988.6964285714286,12.644110582304183,1013.9846497360369,963.4082074068202
2017-12-12,INFY,EQ,1005.3,1002.0,1014.0,1002.0,1010.5,1010.5,1009.41,4660217,4704066529.0,125676,3609637,77.46,2017,12,0.5172585297920973,Slight positive,982.4471428571425,967.0705882352937,991.7585714285714,12.042318239084247,1015.8432079067398,967.6739349504029
2017-12-13,INFY,EQ,1010.5,1010.9,1019.0,997.65,1005.0,1003.75,1010.55,2681199,2709482013.3,89418,1495614,55.78,2017,12,-0.6679861454725433,Slight negative,985.4047619047616,968.9555882352938,993.6049999999998,12.8326229407091,1019.270245881418,967.9397541185816
2017-12-14,INFY,EQ,1003.75,1005.25,1015.0,999.3,1012.3,1013.1,1010.36,3011786,3042976537.0,97393,1876813,62.32,2017,12,0.9315068493150668,Slight positive,988.2471428571426,970.7644117647056,993.6242857142855,12.859478225018778,1019.3432421643231,967.9053292642479
2017-12-15,INFY,EQ,1013.1,1013.0,1026.4,1011.85,1019.0,1022.9,1019.21,5192067,5291809164.55,117970,3887254,74.87,2017,12,0.9673280031586184,Slight positive,990.1819047619044,972.8894117647056,995.1449999999998,14.553772838893199,1024.2525456777862,966.0374543222133
2017-12-18,INFY,EQ,1022.9,1011.9,1030.7,1005.8,1014.0,1016.6,1019.42,2017724,2056905714.55,67395,841209,41.69,2017,12,-0.615895982011927,Slight negative,992.3428571428567,975.6741176470586,997.3371428571427,15.773411137133577,1028.88396513141,965.7903205828756
2017-12-19,INFY,EQ,1016.6,1017.45,1017.95,999.55,1006.65,1003.95,1007.23,3559449,3585173633.4,87491,2335815,65.62,2017,12,-1.2443438914027103,Negative,994.5142857142852,978.065588235294,998.9699999999997,15.508809407260095,1029.98761881452,967.9523811854795
2017-12-20,INFY,EQ,1003.95,1005.1,1018.6,1001.0,1016.35,1015.85,1011.09,2093163,2116374406.9,68366,1233741,58.94,2017,12,1.1853179939240066,Positive,996.6199999999995,980.6526470588234,1001.3214285714283,14.580404582937586,1030.4822377373034,972.1606194055531
2017-12-21,INFY,EQ,1015.85,1014.8,1028.95,998.4,1021.5,1022.05,1014.97,5529581,5612359298.45,132258,2881998,52.12,2017,12,0.6103263277058568,Slight positive,998.92619047619,983.2585294117645,1004.800714285714,10.92333526431613,1026.6473848143462,982.9540437570818
2017-12-22,INFY,EQ,1022.05,1016.0,1044.8,1016.0,1037.85,1039.35,1035.23,6453470,6680838537.95,148038,4301144,66.65,2017,12,1.6926764835379915,Positive,1001.3323809523804,986.425,1008.3364285714282,12.210908494607779,1032.7582455606437,983.9146115822126
2017-12-26,INFY,EQ,1039.35,1030.0,1041.5,1023.0,1035.0,1035.6,1034.88,5404453,5592980614.45,137301,3845765,71.16,2017,12,-0.3608024245922881,Slight or No change,1002.5128571428567,988.8867647058822,1011.4764285714283,13.013532960339301,1037.503494492107,985.4493626507497
2017-12-27,INFY,EQ,1035.6,1028.0,1039.1,1027.4,1034.0,1034.25,1034.0,3485086,3603591314.75,101607,2483152,71.25,2017,12,-0.1303592120509789,Slight or No change,1004.230952380952,991.2044117647058,1014.6642857142854,12.642783112713396,1039.949851939712,989.3787194888586
2017-12-28,INFY,EQ,1034.25,1030.0,1040.0,1023.8,1030.0,1033.25,1034.41,4216736,4361825789.15,107124,3236750,76.76,2017,12,-0.09668842156151937,Slight or No change,1006.4061904761901,993.5423529411765,1017.4114285714282,12.440421621063951,1042.2922718135562,992.5305853293004
2017-12-29,INFY,EQ,1033.25,1030.1,1048.8,1030.0,1041.25,1042.05,1041.38,3300884,3437461626.4,83693,2238793,67.82,2017,12,0.8516815872247729,Slight positive,1009.1209523809521,995.9517647058824,1020.2064285714283,13.147647702529692,1046.5017239764877,993.9111331663689
2018-01-01,INFY,EQ,1042.05,1037.7,1044.5,1030.0,1032.15,1033.55,1036.23,2715670,2814045584.35,65839,1776744,65.43,2018,1,-0.8156998224653322,Slight negative,1011.885714285714,998.2455882352942,1022.7407142857139,12.512990458708215,1047.7666952031304,997.7147333682975
2018-01-02,INFY,EQ,1033.55,1037.25,1042.0,1023.0,1028.3,1029.7,1031.43,3056124,3152175058.55,122157,2066488,67.62,2018,1,-0.3725025397900317,Slight or No change,1014.9890476190475,1000.6864705882354,1024.313571428571,12.0850687322695,1048.4837088931101,1000.143433964032
2018-01-03,INFY,EQ,1029.7,1028.5,1031.6,1018.6,1022.0,1021.3,1022.55,3423276,3500475318.8,132588,2428553,70.94,2018,1,-0.8157715839565038,Slight negative,1016.7423809523808,1002.8005882352944,1025.170714285714,11.442243233724836,1048.0552007531637,1002.2862278182644
2018-01-04,INFY,EQ,1021.3,1021.0,1021.0,1009.6,1015.0,1015.4,1014.48,4473807,4538566058.1,81236,3101206,69.32,2018,1,-0.5776950944874182,Slight negative,1017.8642857142856,1003.8564705882355,1025.4649999999997,11.079245149235778,1047.6234902984713,1003.3065097015282
2018-01-05,INFY,EQ,1015.4,1015.3,1026.4,1006.0,1014.25,1012.0,1012.92,5512988,5584193773.75,134727,3907486,70.88,2018,1,-0.3348434114634591,Slight or No change,1018.9857142857142,1005.0000000000002,1025.0157142857138,11.47295060585276,1047.9616154974194,1002.0698130740083
2018-01-08,INFY,EQ,1012.0,1024.9,1039.0,1020.05,1035.2,1036.05,1029.31,2797345,2879337346.2,73704,1672022,59.77,2018,1,2.376482213438736,Positive,1020.5742857142856,1006.9905882352944,1025.7221428571424,11.40618602646261,1048.5345149100676,1002.9097708042173
2018-01-09,INFY,EQ,1036.05,1040.0,1044.9,1028.9,1039.0,1041.35,1036.46,4974118,5155470378.9,119611,3285996,66.06,2018,1,0.5115583224747811,Slight positive,1022.2033333333331,1009.0373529411766,1027.8099999999995,10.390928736159243,1048.591857472318,1007.028142527681
2018-01-10,INFY,EQ,1041.35,1046.8,1056.0,1033.05,1053.0,1052.25,1043.96,4734317,4942421495.65,100562,2588309,54.67,2018,1,1.0467182023335075,Positive,1024.2609523809522,1011.3144117647059,1030.1578571428565,10.0296415907798,1050.217140324416,1010.0985739612969
2018-01-11,INFY,EQ,1052.25,1055.25,1083.4,1055.25,1076.5,1075.8,1069.86,8387735,8973696876.15,134085,5432620,64.77,2018,1,2.23806129722024,Positive,1027.1395238095236,1013.819117647059,1034.078571428571,13.694747368770411,1061.4680661661118,1006.6890766910301
2018-01-12,INFY,EQ,1075.8,1085.8,1085.9,1070.55,1078.65,1078.45,1077.02,9008264,9702068540.55,138377,6331013,70.28,2018,1,0.2463283138129935,Slight or No change,1030.3047619047618,1015.7876470588237,1037.063571428571,17.879934437643882,1072.823440303859,1001.3037025532833
2018-01-15,INFY,EQ,1078.45,1080.0,1092.95,1065.1,1081.0,1081.15,1080.89,5324625,5755343848.6,132189,2580059,48.46,2018,1,0.2503593119755232,Slight or No change,1033.6633333333332,1018.2279411764708,1040.3499999999997,21.341141199388733,1083.0322823987772,997.6677176012222
2018-01-16,INFY,EQ,1081.15,1081.25,1134.8,1081.25,1125.0,1122.85,1116.71,11323483,12645064683.75,222629,5830742,51.49,2018,1,3.8570041159875945,Among top gainers,1038.3061904761903,1021.9920588235295,1046.2578571428567,29.38165863741623,1105.021174417689,987.4945398680242
2018-01-17,INFY,EQ,1122.85,1124.85,1161.8,1123.0,1148.0,1152.1,1150.95,13077044,15051075122.95,331838,8123219,62.12,2018,1,2.6049784031705103,Positive,1044.5695238095238,1026.8914705882353,1054.5821428571423,40.261286077239845,1135.104715011622,974.0595707026627
2018-01-18,INFY,EQ,1152.1,1145.0,1164.9,1132.1,1152.0,1152.7,1148.19,6602485,7580886446.15,148758,4382098,66.37,2018,1,0.052078812603073565,Slight or No change,1051.2819047619046,1031.8920588235294,1062.2114285714283,47.105344602389145,1156.4221177762065,968.00073936665
2018-01-19,INFY,EQ,1152.7,1145.0,1147.9,1136.0,1145.9,1143.45,1142.09,2994139,3419578449.6,104184,1946826,65.02,2018,1,-0.8024637806888224,Slight negative,1057.52,1037.0635294117646,1069.7728571428568,50.953201821123244,1171.6792607851032,967.8664535006103
2018-01-22,INFY,EQ,1143.45,1132.15,1156.95,1132.0,1148.1,1150.0,1144.31,4825107,5521427259.1,136884,3164249,65.58,2018,1,0.5728278455551239,Slight positive,1063.6790476190477,1041.7276470588233,1077.835714285714,53.29630506954378,1184.4283244248015,971.2431041466264
2018-01-23,INFY,EQ,1150.0,1155.0,1188.0,1155.0,1176.0,1177.1,1176.85,7701898,9063945901.15,178542,4413789,57.31,2018,1,2.356521739130435,Positive,1070.422857142857,1047.196176470588,1088.8571428571427,56.82169269248765,1202.500528242118,975.2137574721673
2018-01-24,INFY,EQ,1177.1,1174.8,1221.05,1167.5,1182.85,1185.8,1195.52,10302359,12316700909.55,204464,5942177,57.68,2018,1,0.7391045790502204,Slight positive,1078.0723809523809,1053.2594117647054,1101.7885714285712,59.145883380663705,1220.0803381898986,983.4968046672439
2018-01-25,INFY,EQ,1185.8,1182.0,1183.4,1162.25,1173.7,1175.4,1171.54,6774457,7936550004.0,137327,4319803,63.77,2018,1,-0.8770450328891788,Slight negative,1084.6219047619047,1058.4238235294115,1113.1185714285714,55.91720250749041,1224.9529764435522,1001.2841664135906
2018-01-29,INFY,EQ,1175.4,1166.55,1196.25,1165.2,1180.55,1182.9,1185.12,5411501,6413293459.5,188700,3575679,66.08,2018,1,0.6380806533945904,Slight positive,1091.7985714285712,1063.8023529411762,1124.2478571428571,53.40254318037512,1231.0529435036074,1017.4427707821069
2018-01-30,INFY,EQ,1182.9,1178.9,1183.1,1162.7,1168.0,1170.65,1169.32,4314156,5044647006.5,139977,2953957,68.47,2018,1,-1.0355904979288175,Negative,1097.890952380952,1068.7602941176467,1133.7378571428574,48.14861595240131,1230.03508904766,1037.4406252380547
2018-01-31,INFY,EQ,1170.65,1159.15,1166.6,1142.15,1149.1,1150.25,1153.93,4606849,5315999681.3,118772,3306082,71.76,2018,1,-1.7426216204672662,Negative,1103.495714285714,1073.0108823529408,1141.5928571428574,40.78235335356355,1223.1575638499844,1060.0281504357304
2018-02-01,INFY,EQ,1150.25,1142.2,1157.9,1118.55,1144.0,1144.6,1141.19,6502727,7420853135.0,147460,3808868,58.57,2018,2,-0.4911975657465817,Slight or No change,1108.7223809523807,1076.8532352941172,1146.6878571428572,35.205700626367005,1217.0992583955913,1076.276455890123
2018-02-02,INFY,EQ,1144.6,1135.25,1162.9,1130.1,1145.3,1143.25,1144.88,5122243,5864360399.8,112441,3377137,65.93,2018,2,-0.11794513367114899,Slight or No change,1114.5476190476188,1080.8097058823525,1151.535,29.00062141243987,1209.5362428248798,1093.5337571751204
2018-02-05,INFY,EQ,1143.25,1140.0,1154.85,1135.85,1139.9,1138.2,1143.33,4930110,5636743205.35,146880,3737354,75.81,2018,2,-0.44172315766455306,Slight or No change,1120.6833333333332,1084.4602941176468,1155.9950000000001,20.997421361827495,1197.989842723655,1114.0001572763451
2018-02-06,INFY,EQ,1138.2,1099.95,1128.35,1095.15,1111.4,1107.75,1113.87,5276039,5876800708.65,136315,3479245,65.94,2018,2,-2.6752767527675303,Negative,1125.4904761904759,1087.2382352941174,1155.7921428571428,21.41570314532698,1198.623549147797,1112.9607365664888
2018-02-07,INFY,EQ,1107.75,1116.0,1124.8,1103.55,1108.0,1109.05,1113.49,4171028,4644378627.35,147324,2763817,66.26,2018,2,0.1173549988715772,Slight or No change,1129.4990476190474,1090.3635294117644,1153.1164285714287,24.22334081232121,1201.5631101960712,1104.6697469467863
2018-02-08,INFY,EQ,1109.05,1122.8,1146.4,1116.55,1133.0,1134.25,1138.52,4403622,5013613141.4,105295,2891380,65.66,2018,2,2.2722149587484752,Positive,1134.3590476190475,1094.1114705882349,1152.4257142857143,24.510782466964077,1201.4472792196425,1103.4041493517861
2018-02-09,INFY,EQ,1134.25,1118.0,1120.3,1106.0,1112.0,1109.15,1112.64,2191345,2438184785.65,88836,1186875,54.16,2018,2,-2.212916023804268,Negative,1137.6295238095238,1096.9841176470584,1150.322142857143,26.637518127220453,1203.597179111584,1097.0471066027021
2018-02-12,INFY,EQ,1109.15,1114.8,1120.6,1097.8,1101.0,1102.8,1106.85,3145986,3482147219.55,52343,1986846,63.15,2018,2,-0.5725104809989778,Slight negative,1139.390952380952,1099.0905882352936,1147.6464285714287,29.059216625351365,1205.7648618221315,1089.527995320726
2018-02-14,INFY,EQ,1102.8,1106.0,1117.3,1090.2,1091.0,1097.75,1106.89,4172856,4618905280.35,113292,3010045,72.13,2018,2,-0.4579252811026446,Slight or No change,1140.813333333333,1101.2085294117642,1142.649285714286,29.6600387634697,1201.9693632412254,1083.3292081873465
2018-02-15,INFY,EQ,1097.75,1103.0,1129.7,1103.0,1113.5,1114.45,1118.96,3993368,4468413992.95,99941,2439471,61.09,2018,2,1.521293554998859,Positive,1142.6261904761902,1103.707352941176,1137.1807142857144,25.993384798765238,1189.1674838832448,1085.193944688184
2018-02-16,INFY,EQ,1114.45,1125.0,1141.65,1118.1,1124.65,1128.05,1128.32,4944611,5579126434.35,108882,3112620,62.95,2018,2,1.2203328996365892,Positive,1143.1790476190474,1106.4694117647052,1134.0935714285715,24.096048385620705,1182.285668199813,1085.90147465733
2018-02-19,INFY,EQ,1128.05,1128.4,1136.0,1120.3,1134.2,1131.75,1129.16,3230920,3648227633.25,83364,1826082,56.52,2018,2,0.3279996454057965,Slight or No change,1142.1414285714284,1109.0511764705877,1130.0964285714288,19.10500885073829,1168.3064462729053,1091.8864108699522
2018-02-20,INFY,EQ,1131.75,1103.75,1149.5,1103.75,1135.0,1136.95,1141.14,3594297,4101611224.8,97878,1847456,51.4,2018,2,0.4594654296443679,Slight or No change,1141.805714285714,1112.1367647058817,1128.0835714285715,15.864249409935361,1159.8120702484423,1096.3550726087008
2018-02-21,INFY,EQ,1136.95,1147.5,1151.9,1140.0,1145.0,1147.4,1146.98,6885679,7897738207.2,169230,5474712,79.51,2018,2,0.9191257311227384,Slight positive,1142.0385714285712,1115.5352941176466,1127.587142857143,15.082731556610225,1157.7526059703634,1097.4216797439224
2018-02-22,INFY,EQ,1147.4,1145.55,1164.0,1140.45,1159.0,1160.75,1157.22,8929987,10333995037.1,151810,6801311,76.16,2018,2,1.1635000871535572,Positive,1142.653333333333,1119.4961764705877,1128.732142857143,16.714959756765943,1162.1620623706747,1095.302223343611
2018-02-23,INFY,EQ,1160.75,1163.5,1166.0,1146.75,1154.4,1155.65,1158.08,4729914,5477635155.05,128746,3177897,67.19,2018,2,-0.43937109627395504,Slight or No change,1141.7595238095237,1123.7197058823524,1129.675,18.017440589178875,1165.7098811783576,1093.6401188216423
2018-02-26,INFY,EQ,1155.65,1151.0,1155.05,1134.35,1139.95,1138.6,1142.81,2541804,2904793409.75,76083,1626562,63.99,2018,2,-1.4753601869078148,Negative,1139.2495238095237,1127.5399999999993,1129.6378571428572,17.987636856193888,1165.613130855245,1093.6625834304696
2018-02-27,INFY,EQ,1138.6,1144.95,1153.65,1125.65,1147.7,1150.2,1139.08,3308013,3768101538.5,140175,2156356,65.19,2018,2,1.0187950114175504,Positive,1137.7038095238095,1130.7685294117641,1131.4385714285715,17.544117513874426,1166.5268064563204,1096.3503364008227
2018-02-28,INFY,EQ,1150.2,1147.6,1189.5,1142.55,1169.85,1172.6,1172.09,8634208,10120034869.5,229051,5049780,58.49,2018,2,1.947487393496772,Positive,1137.0833333333333,1134.7576470588228,1135.6242857142859,19.780435833373826,1175.1851573810336,1096.0634140475381
2018-03-01,INFY,EQ,1172.6,1169.6,1169.6,1156.05,1160.25,1160.75,1161.83,3289926,3822336358.2,95568,2089661,63.52,2018,3,-1.0105747910625906,Negative,1136.7266666666667,1138.2244117647053,1137.2892857142858,20.987169144057916,1179.2636240024017,1095.31494742617
2018-03-05,INFY,EQ,1160.75,1160.75,1170.8,1143.25,1159.7,1155.9,1158.68,4050728,4693511961.4,150137,2407810,59.44,2018,3,-0.4178332974369981,Slight or No change,1136.9528571428573,1140.836764705882,1140.5778571428575,20.427293272471058,1181.4324436877996,1099.7232705979154
2018-03-06,INFY,EQ,1155.9,1162.55,1165.4,1143.6,1146.25,1151.35,1157.61,3344867,3872054670.15,123734,2349339,70.24,2018,3,-0.3936326671857615,Slight or No change,1137.734761904762,1143.207058823529,1144.2035714285716,18.382789445624965,1180.9691503198217,1107.4379925373216
2018-03-07,INFY,EQ,1151.35,1155.0,1160.0,1138.05,1147.8,1144.1,1148.31,3185208,3657594847.95,91049,2099037,65.9,2018,3,-0.6296955747600697,Slight negative,1137.8980952380955,1145.1899999999996,1147.1621428571432,14.923049893766796,1177.0082426446768,1117.3160430696096
2018-03-08,INFY,EQ,1144.1,1149.0,1165.8,1149.0,1158.0,1156.65,1158.61,3046507,3529721779.15,110975,1784229,58.57,2018,3,1.096932086356106,Positive,1138.6257142857146,1146.422352941176,1149.9942857142862,12.765532146722236,1175.5253500077306,1124.4632214208418
2018-03-09,INFY,EQ,1156.65,1162.35,1166.0,1155.55,1164.0,1163.4,1162.36,2110482,2453138902.3,83674,1167092,55.3,2018,3,0.5835818959927463,Slight positive,1140.9347619047624,1146.7579411764702,1152.4257142857148,11.49861176522895,1175.4229378161726,1129.428490755257
2018-03-12,INFY,EQ,1163.4,1176.0,1191.85,1171.75,1184.0,1185.75,1186.26,3838485,4553456408.55,82530,2208283,57.53,2018,3,1.9210933470861224,Positive,1144.4000000000003,1147.8776470588232,1156.504285714286,12.677702845963148,1181.8596914062123,1131.1488800223597
